Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
62943,Nc1nc2c(c(N3CCNCC3)n1)CCc1ccccc1-2,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL493281,52.5
62944,CN1CCN(c2nc(N)nc(-c3ccc(Br)cc3)n2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL3290578,520.0
62945,Nc1nc(C2CCCC2)cc(N2C[C@@H]3NCCO[C@@H]3C2)n1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL3236566,520.0
62946,CN1CCN(c2nc(N)nc(/C=C/c3ccccc3)n2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL3629826,5210.0
62947,Cc1ccc2[nH]c(C(=O)N3CCN(C)CC3)nc2c1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL121679,528.0
62948,CC(C)Cc1nc(N)nc(N2CCN(C)CC2)n1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL4290148,529.0
62949,CN1C[C@H]2CN(C(=O)c3nc4cc(F)c(F)cc4[nH]3)C[C@H]2C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1915347,53.0
62950,CN1CCN(c2ncnc3c2sc2ccccc23)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1914534,53.0
62951,CNC1CN(c2nc(N)nc3cc(C#N)cnc23)C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL2376802,53.7
62952,CN1CCN(c2cc(N)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL473662,530.0
62953,CN1CCN(c2cc(NCc3cccc([N+](=O)[O-])c3)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL595880,538.0
62954,c1nc(CCCn2cc(CC3CCCCCC3)nn2)c[nH]1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1688975,55.0
62955,CN1CCN(c2nc(N)nc3[nH]c(-c4ccccc4)cc23)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL2314773,5400.0
62956,COc1ccc(CNc2cc(N3CCN(C)CC3)nc(N)n2)cc1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL608717,542.0
62957,COc1ccc(-c2ccc3c(N4CCN(C)CC4)nc(N)nc3c2)cc1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1935569,55.0
62958,CCCCNc1nccc(N2CCN(C)CC2)n1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL3393541,55.0
62959,CN[C@@H]1CCN(c2cnnc(NCC(C)C)c2)C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL3393550,55.0
62960,Cc1cc(OCCCNCC2CCCN(C)C2)ccc1-c1nc2c(C)c(F)ccc2[nH]1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL1084354,557.0
62961,CN1C[C@H]2CN(C(=N)c3nc4cc(Cl)ccc4[nH]3)C[C@H]2C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1938974,56.0
62962,Nc1nc(C2CCCC2)cc(N2C[C@H]3NCCO[C@@H]3C2)n1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL3233048,56.0
62963,CN1CCN(c2ncnc3c2oc2ccccc23)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL232421,56.0
62964,CN1CCN(c2nc(N)nc(Cc3cccc4ccccc34)n2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL4076046,5600.0
62965,CN1CCN(c2nc(NCc3ccc(N)cc3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL489271,562.3
62966,CN1CCN(c2nc(NCc3cc4ccccc4s3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL509961,562.3
62967,COc1nc2cc(Cl)c(Cl)cc2nc1N1CCN(C)CC1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL261224,57.5
62968,N#CNC(=NCCCCc1cnc[nH]1)NCCSc1ccccc1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL1078642,57.5
62969,CC(C)(C)CCNc1cc(N[C@H]2CCNC2)ncn1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1915534,572.0
