Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39410,O=C(O)CCCCn1nnc(-c2ccc(C(=O)N3CCC(N4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)CC3)cc2)n1,ccr3,P51677,Ki,=,6.4,CHEMBL2171029,398.1
39411,CS(=O)(=O)c1cccc(C(=O)N2CC[C@@H](N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)[C@H](C(=O)O)C2)c1,ccr3,P51677,Ki,=,6.4,CHEMBL2171032,398.1
39412,CCNC(=O)N[C@@H](CCN1CCC(c2c(CC)n(-c3ccc(C(=O)O)cn3)c3cc(F)ccc23)CC1)Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,8.4,CHEMBL3355965,4.0
39413,COC(C)c1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,8.4,CHEMBL3355940,4.3
39414,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1ccc(-c2nnn[nH]2)cc1,ccr3,P51677,Ki,=,8.3,CHEMBL3355954,4.7
39415,COC(C)c1[nH]c2ccccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,8.3,CHEMBL3355944,4.8
39416,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1ccc(C(=O)O)cc1,ccr3,P51677,Ki,=,8.3,CHEMBL3355953,4.9
39417,Cc1ccccc1CC(=O)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.4,CHEMBL362700,40.0
39418,CCc1[nH]c2cc(C(=O)O)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,5.4,CHEMBL3355949,4000.0
39419,COc1ccc(C(CNC(=O)Cc2ccccc2)N2CCN(c3ccccc3)CC2)cc1,ccr3,P51677,Ki,=,4.4,CHEMBL193818,40200.0
39420,COc1ccccc1CC(=O)N1CCC(N2CCC(Cc3ccc(Br)cc3)CC2)CC1,ccr3,P51677,Ki,=,6.4,CHEMBL180939,403.0
39421,COC[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.4,CHEMBL178438,41.0
39422,CC(C)CC(CNC(=O)Nc1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,ccr3,P51677,Ki,=,6.4,CHEMBL193916,429.0
39423,Cc1ccc(CCNCC(c2ccc(N(C)C)cc2)N2CCN(c3ccccc3)CC2)cc1,ccr3,P51677,Ki,=,6.4,CHEMBL194435,435.0
39424,CCc1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(C(N)=O)cc2)CC1,ccr3,P51677,Ki,=,6.4,CHEMBL3355937,450.0
39425,CCOc1ccccc1/C=C1\CCN2Cc3ccccc3N=C12,ccr3,P51677,Ki,=,5.4,CHEMBL183229,4500.0
39426,O=C(c1cnc2ccccc2c1)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,6.3,CHEMBL359850,458.0
39427,CCc1[nH]c2cc(C)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,7.3,CHEMBL3355945,46.0
39428,O=C(c1ccc2ncccc2c1)N1CCC(N2CC[C@H](Cc3ccc(Cl)c(Cl)c3)[C@H](CF)C2)CC1,ccr3,P51677,Ki,=,7.3,CHEMBL178422,46.0
39429,O=C(c1cnnc2ccccc12)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.3,CHEMBL362017,46.0
